epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
185,1355.6,0.73289,0.2615,0.00408,0.9819,0.99522,0.99491,0.80946,0.83357,0.23677,0.00755,0.000341421,0.000341421,0.000341421
186,1362.69,0.74208,0.26992,0.00391,0.99892,1,0.995,0.79639,0.87074,0.237,0.00793,0.000332298,0.000332298,0.000332298
187,1369.52,0.71426,0.2498,0.00402,0.99088,0.99676,0.99491,0.80694,0.85633,0.22878,0.00781,0.000323283,0.000323283,0.000323283
188,1376.55,0.73859,0.25697,0.0042,0.98924,1,0.99455,0.79118,0.87251,0.23501,0.00803,0.000314377,0.000314377,0.000314377
189,1383.68,0.75509,0.26603,0.00402,0.99828,1,0.995,0.80344,0.86245,0.22823,0.00776,0.00030558,0.00030558,0.00030558
190,1390.67,0.70957,0.26388,0.0039,1,0.99778,0.995,0.8103,0.83351,0.2181,0.00747,0.000296894,0.000296894,0.000296894
191,1397.74,0.71599,0.24281,0.00399,0.99087,0.99548,0.99491,0.8102,0.83852,0.23891,0.00755,0.000288321,0.000288321,0.000288321
192,1404.95,0.69402,0.25801,0.00395,0.99827,1,0.995,0.81024,0.83703,0.22636,0.0075,0.000279862,0.000279862,0.000279862
193,1412.54,0.75354,0.26848,0.00423,0.99974,0.99083,0.995,0.80886,0.82936,0.22697,0.00744,0.000271518,0.000271518,0.000271518
194,1419.55,0.72891,0.26618,0.0042,0.99628,1,0.995,0.80628,0.84759,0.23571,0.00771,0.000263291,0.000263291,0.000263291
195,1426.84,0.71333,0.24898,0.00376,1,0.99726,0.995,0.79656,0.86451,0.23962,0.00793,0.000255182,0.000255182,0.000255182
196,1434.07,0.70102,0.24563,0.00375,0.9991,1,0.995,0.8107,0.83303,0.2312,0.00748,0.000247192,0.000247192,0.000247192
197,1441.01,0.74884,0.26071,0.00423,1,0.98872,0.995,0.80556,0.83379,0.23104,0.00761,0.000239322,0.000239322,0.000239322
198,1448.27,0.74534,0.26548,0.00415,0.97287,0.9869,0.99437,0.80674,0.83717,0.24375,0.00769,0.000231574,0.000231574,0.000231574
199,1455.43,0.70994,0.26238,0.00391,1,0.98775,0.995,0.80849,0.83674,0.23722,0.00758,0.00022395,0.00022395,0.00022395
200,1462.28,0.68857,0.25101,0.00379,0.99736,1,0.995,0.80984,0.83382,0.23011,0.00755,0.000216449,0.000216449,0.000216449
201,1469.22,0.68321,0.25645,0.00381,0.99081,0.98917,0.99482,0.80183,0.83093,0.2394,0.00748,0.000209073,0.000209073,0.000209073
202,1476.11,0.71427,0.2619,0.00381,0.98196,0.99886,0.99491,0.80418,0.8468,0.23466,0.00761,0.000201824,0.000201824,0.000201824
203,1483.14,0.68655,0.26622,0.00395,0.99822,0.98165,0.99482,0.81509,0.82682,0.23403,0.00741,0.000194703,0.000194703,0.000194703
204,1490.25,0.6881,0.24894,0.00376,0.99465,0.98165,0.99491,0.81155,0.83501,0.23516,0.00764,0.00018771,0.00018771,0.00018771
205,1497.22,0.6634,0.22462,0.0036,0.98757,1,0.99482,0.80548,0.83714,0.23206,0.00763,0.000180847,0.000180847,0.000180847
206,1504.34,0.70055,0.25418,0.00393,0.9818,0.98975,0.99445,0.80537,0.82494,0.23898,0.00748,0.000174115,0.000174115,0.000174115
207,1511.84,0.66796,0.2368,0.00361,0.98875,1,0.99491,0.81029,0.82872,0.23799,0.00753,0.000167515,0.000167515,0.000167515
208,1518.93,0.67585,0.23514,0.00378,0.99802,1,0.995,0.8014,0.84546,0.2428,0.00771,0.000161049,0.000161049,0.000161049
209,1526.39,0.69799,0.2468,0.00385,1,0.99942,0.995,0.81775,0.84139,0.23146,0.00757,0.000154716,0.000154716,0.000154716
210,1533.8,0.70574,0.268,0.00411,0.99643,0.99083,0.995,0.81208,0.83485,0.2492,0.00753,0.000148518,0.000148518,0.000148518
211,1541.12,0.69707,0.24374,0.00386,0.9908,0.98756,0.99445,0.81075,0.84191,0.25045,0.00764,0.000142456,0.000142456,0.000142456
212,1547.94,0.72668,0.26672,0.00416,0.98738,1,0.99464,0.80955,0.84453,0.24173,0.00769,0.000136532,0.000136532,0.000136532
213,1554.76,0.65385,0.23557,0.00364,1,0.99898,0.995,0.81038,0.83563,0.22338,0.00757,0.000130745,0.000130745,0.000130745
214,1561.86,0.70682,0.25105,0.00395,1,0.99806,0.995,0.81548,0.8328,0.21824,0.00754,0.000125097,0.000125097,0.000125097
215,1568.71,0.68762,0.25359,0.0038,1,0.98662,0.995,0.81346,0.82702,0.22188,0.0075,0.000119589,0.000119589,0.000119589
216,1575.7,0.68273,0.24161,0.00379,0.99662,0.99083,0.995,0.81675,0.82965,0.22087,0.0075,0.000114221,0.000114221,0.000114221
217,1582.81,0.70471,0.26265,0.00387,0.98951,0.99083,0.99491,0.81335,0.82727,0.22082,0.00748,0.000108995,0.000108995,0.000108995
218,1589.84,0.69831,0.2327,0.00403,0.98968,0.99083,0.99491,0.81329,0.83037,0.2193,0.00749,0.000103911,0.000103911,0.000103911
219,1596.84,0.69362,0.25322,0.00383,0.99089,0.9979,0.99491,0.81026,0.83163,0.21878,0.0075,9.89705e-05,9.89705e-05,9.89705e-05
220,1604.12,0.67623,0.23577,0.00384,0.98129,1,0.99491,0.81538,0.83304,0.22445,0.00752,9.41736e-05,9.41736e-05,9.41736e-05
221,1611.01,0.6824,0.22998,0.00377,0.9877,1,0.99491,0.8136,0.8321,0.22953,0.00755,8.95213e-05,8.95213e-05,8.95213e-05
222,1618,0.69344,0.24839,0.00366,0.99667,1,0.995,0.8162,0.8343,0.22338,0.00752,8.50143e-05,8.50143e-05,8.50143e-05
223,1625.23,0.6776,0.23873,0.00356,0.99674,1,0.995,0.81163,0.83705,0.22492,0.00753,8.06535e-05,8.06535e-05,8.06535e-05
224,1632.22,0.65919,0.2375,0.00358,0.99861,0.99083,0.995,0.81272,0.83785,0.22085,0.00752,7.64394e-05,7.64394e-05,7.64394e-05
225,1639.31,0.68334,0.24195,0.00381,0.99943,0.99083,0.995,0.81205,0.8376,0.21838,0.00756,7.23727e-05,7.23727e-05,7.23727e-05
226,1646.6,0.69677,0.24847,0.00398,1,0.98852,0.995,0.8102,0.84003,0.22087,0.00761,6.8454e-05,6.8454e-05,6.8454e-05
227,1653.74,0.69509,0.23498,0.00371,1,0.99021,0.995,0.81248,0.84,0.22033,0.00761,6.46841e-05,6.46841e-05,6.46841e-05
228,1660.92,0.70549,0.23402,0.00387,1,0.98876,0.995,0.81714,0.83742,0.22255,0.00756,6.10634e-05,6.10634e-05,6.10634e-05
229,1668.06,0.65929,0.23055,0.00369,1,0.99008,0.995,0.81618,0.83928,0.22362,0.00755,5.75926e-05,5.75926e-05,5.75926e-05
230,1675.22,0.64643,0.23412,0.00365,0.99927,0.99083,0.995,0.81872,0.83728,0.22339,0.00754,5.42722e-05,5.42722e-05,5.42722e-05
231,1682.17,0.69449,0.23349,0.00363,0.99864,0.99083,0.995,0.81562,0.83745,0.22648,0.00752,5.11027e-05,5.11027e-05,5.11027e-05
232,1690.02,0.67981,0.24095,0.00369,0.99961,0.99083,0.995,0.81555,0.83674,0.22482,0.00751,4.80846e-05,4.80846e-05,4.80846e-05
233,1697.34,0.69789,0.2633,0.00401,0.99789,0.99083,0.995,0.81826,0.83772,0.2247,0.00752,4.52184e-05,4.52184e-05,4.52184e-05
234,1704.82,0.67242,0.26159,0.00393,1,0.99059,0.995,0.81747,0.83598,0.22064,0.00751,4.25046e-05,4.25046e-05,4.25046e-05
235,1712.52,0.65041,0.23642,0.00354,1,0.98933,0.995,0.81733,0.83354,0.21967,0.00749,3.99435e-05,3.99435e-05,3.99435e-05
236,1719.92,0.67566,0.24569,0.00376,1,0.9893,0.995,0.81941,0.83277,0.21889,0.00748,3.75356e-05,3.75356e-05,3.75356e-05
237,1727.06,0.67776,0.25593,0.00375,0.9909,0.99931,0.99491,0.81614,0.83274,0.21876,0.0075,3.52813e-05,3.52813e-05,3.52813e-05
238,1734.33,0.6711,0.23097,0.00375,0.99061,1,0.99491,0.8198,0.83175,0.21847,0.00749,3.31809e-05,3.31809e-05,3.31809e-05
239,1741.67,0.67586,0.26045,0.0036,0.99899,1,0.995,0.82005,0.82962,0.21462,0.00747,3.12348e-05,3.12348e-05,3.12348e-05
240,1748.87,0.68205,0.26242,0.00388,0.99842,1,0.995,0.82478,0.82891,0.21427,0.00747,2.94432e-05,2.94432e-05,2.94432e-05
241,1761.69,0.63416,0.17923,0.00436,0.99868,1,0.995,0.81755,0.83473,0.21755,0.00756,2.78064e-05,2.78064e-05,2.78064e-05
242,1768.5,0.60493,0.17461,0.0042,0.99089,0.99825,0.99473,0.81022,0.83569,0.23345,0.00756,2.63248e-05,2.63248e-05,2.63248e-05
243,1775.5,0.6002,0.19053,0.00393,0.9983,0.99083,0.995,0.81159,0.83913,0.23148,0.00761,2.49985e-05,2.49985e-05,2.49985e-05
244,1782.42,0.61435,0.18026,0.00413,0.99078,0.98609,0.99482,0.81308,0.83947,0.23377,0.00763,2.38277e-05,2.38277e-05,2.38277e-05
245,1789.11,0.5944,0.18482,0.00391,0.9908,0.98781,0.99482,0.81284,0.84158,0.23285,0.00764,2.28127e-05,2.28127e-05,2.28127e-05
246,1796.04,0.59476,0.18947,0.00397,0.98395,0.99083,0.99482,0.81242,0.84156,0.23145,0.00766,2.19535e-05,2.19535e-05,2.19535e-05
247,1803.15,0.59337,0.19663,0.00392,0.98855,0.99083,0.99491,0.80957,0.84434,0.22946,0.00767,2.12504e-05,2.12504e-05,2.12504e-05
248,1809.74,0.6027,0.19247,0.00402,1,0.99761,0.995,0.81028,0.84637,0.22726,0.00767,2.07034e-05,2.07034e-05,2.07034e-05
249,1816.81,0.5901,0.17566,0.0039,1,0.99976,0.995,0.8109,0.84667,0.22544,0.00768,2.03127e-05,2.03127e-05,2.03127e-05
250,1823.53,0.59868,0.18801,0.00396,0.99626,1,0.995,0.81166,0.8447,0.22563,0.00769,2.00782e-05,2.00782e-05,2.00782e-05
